timestamp,source_ip,dest_ip,dest_port,protocol,attack_type,severity,bytes_transferred,session_duration_sec,failed_logins,source_country,is_attack,blocked
2026-02-13 14:10:00,5.231.25.84,10.0.8.145,443,TCP,DDoS,High,149,0.5,0,Nigeria,1,1
2026-02-13 14:14:00,51.163.153.214,10.0.0.1,80,TCP,Normal,Low,368,1.29,1,USA,0,0
2026-02-13 14:27:00,82.58.65.149,10.0.18.35,37790,HTTPS,Phishing,Medium,681,5.86,0,Russia,1,1
2026-02-13 14:37:00,29.53.238.72,10.0.9.190,53,ICMP,Normal,Low,2706,6.7,0,Netherlands,0,0
2026-02-13 14:54:00,87.72.52.54,10.0.13.116,37203,UDP,Brute Force,High,2674,0.66,1,USA,1,1
2026-02-13 14:57:00,208.227.163.167,10.0.5.215,3306,HTTPS,Normal,Low,2013,12.89,0,USA,0,0
2026-02-13 15:01:00,159.197.226.50,10.0.5.17,21,HTTP,Normal,Low,709,0.35,1,Netherlands,0,0
2026-02-13 15:31:00,29.239.56.56,10.0.8.15,80,UDP,Brute Force,High,2018,6.29,0,Russia,1,1
2026-02-13 15:43:00,177.199.19.98,10.0.9.144,22,TCP,Normal,Low,455,2.6,0,Nigeria,0,0
2026-02-13 15:51:00,151.253.227.184,10.0.15.198,3389,TCP,Port Scan,Medium,679,4.56,0,India,1,1
2026-02-13 15:54:00,150.175.251.238,10.0.8.206,8080,TCP,Normal,Low,5854,1.17,0,Vietnam,0,0
2026-02-13 15:58:00,168.56.147.164,10.0.6.125,16927,TCP,Port Scan,Medium,4826,0.65,0,China,1,1
2026-02-13 18:15:00,156.100.193.109,10.0.16.128,80,TCP,Normal,Low,15822,1.67,1,Germany,0,0
2026-02-13 18:35:00,212.238.41.80,10.0.4.161,3306,HTTPS,DDoS,High,130471,1.65,0,Brazil,1,1
2026-02-13 18:50:00,150.132.187.237,10.0.3.102,21,HTTPS,Normal,Low,619,2.7,0,USA,0,0
2026-02-13 19:16:00,61.58.2.5,10.0.12.115,8080,HTTPS,Phishing,Medium,350,12.28,0,Russia,1,1
2026-02-13 20:13:00,19.77.90.119,10.0.5.26,53,HTTPS,Malware,Critical,2394,0.2,0,UK,1,1
2026-02-13 20:42:00,13.163.104.88,10.0.5.75,3306,HTTPS,Brute Force,High,1575,0.53,0,UK,1,1
2026-02-13 20:43:00,152.223.75.155,10.0.10.3,443,UDP,Brute Force,High,51879,0.44,0,Germany,1,1
2026-02-13 20:47:00,52.232.20.141,10.0.19.251,9196,TCP,Normal,Low,198,14.02,0,Germany,0,0
2026-02-13 22:28:00,175.91.87.36,10.0.2.92,21,UDP,Normal,Low,7720,0.57,0,India,0,0
2026-02-13 22:34:00,115.11.216.52,10.0.1.254,25,HTTP,Normal,Low,527,2.83,0,Netherlands,0,0
2026-02-13 22:35:00,88.187.141.24,10.0.6.207,443,TCP,Port Scan,Medium,1231,4.2,0,USA,1,1
2026-02-13 22:40:00,199.97.101.41,10.0.18.173,8080,TCP,Normal,Low,10039,10.04,0,Germany,0,0
2026-02-13 23:39:00,122.182.205.240,10.0.10.184,22,TCP,Normal,Low,656,2.39,0,Germany,0,0
2026-02-13 23:54:00,88.175.158.21,10.0.8.24,443,UDP,Normal,Low,24442,4.36,0,USA,0,0
2026-02-14 00:07:00,205.79.138.196,10.0.5.67,80,TCP,Port Scan,Medium,221,0.54,0,India,1,1
2026-02-14 00:26:00,207.106.73.34,10.0.7.181,21,HTTP,DDoS,High,4283,3.49,0,India,1,1
2026-02-14 01:03:00,64.217.155.182,10.0.6.94,8080,HTTPS,Normal,Low,174,13.28,0,India,0,0
2026-02-14 01:20:00,164.207.194.13,10.0.2.237,443,TCP,Normal,Low,687,6.56,0,India,0,0
2026-02-14 01:52:00,40.253.25.234,10.0.12.25,443,ICMP,Normal,Low,1466,1.78,0,Russia,0,0
2026-02-14 02:48:00,89.95.32.229,10.0.3.237,8080,UDP,Normal,Low,1950,2.85,0,USA,0,0
2026-02-14 02:55:00,159.194.148.50,10.0.6.63,21,TCP,Malware,Critical,1158,2.71,0,Germany,1,1
2026-02-14 03:27:00,200.169.107.139,10.0.8.75,22,UDP,Normal,Low,115,3.81,0,UK,0,0
2026-02-14 04:37:00,61.207.71.138,10.0.12.14,80,HTTP,Normal,Low,343,4.74,1,Netherlands,0,0
2026-02-14 04:56:00,23.234.70.149,10.0.3.167,443,HTTPS,Normal,Low,2598,1.12,0,USA,0,0
2026-02-14 05:13:00,78.70.144.142,10.0.17.56,8080,HTTPS,Normal,Low,59,5.5,0,India,0,0
2026-02-14 05:14:00,178.178.113.51,10.0.14.149,3306,ICMP,Normal,Low,1726,0.13,0,India,0,0
2026-02-14 05:21:00,37.249.56.100,10.0.9.204,22096,TCP,Normal,Low,3469,0.94,0,India,0,0
2026-02-14 05:24:00,15.113.87.174,10.0.18.148,3306,TCP,Normal,Low,882,3.77,0,Vietnam,0,0
2026-02-14 05:29:00,197.201.115.229,10.0.4.130,37608,TCP,Normal,Low,1958,0.09,0,USA,0,0
2026-02-14 05:39:00,8.76.214.92,10.0.14.139,80,TCP,Normal,Low,3110,3.65,0,China,0,0
2026-02-14 05:50:00,105.101.181.208,10.0.10.216,53,ICMP,Normal,Low,448,7.04,0,Russia,0,0
2026-02-14 06:20:00,183.128.55.166,10.0.17.42,3306,ICMP,Normal,Low,120601,7.01,0,Russia,0,0
2026-02-14 07:19:00,179.192.97.237,10.0.8.8,21,HTTPS,Normal,Low,3636,2.06,0,Russia,0,0
2026-02-14 08:02:00,21.240.242.138,10.0.8.144,8080,TCP,Normal,Low,4,9.18,0,USA,0,0
2026-02-14 08:14:00,193.47.91.104,10.0.1.25,3389,TCP,Normal,Low,312,5.86,0,USA,0,0
2026-02-14 08:37:00,219.127.32.42,10.0.11.43,27180,UDP,Brute Force,High,5253,4.81,0,Brazil,1,1
2026-02-14 09:02:00,192.240.231.96,10.0.4.10,25,TCP,Normal,Low,231,0.34,0,Netherlands,0,0
2026-02-14 09:55:00,17.105.82.103,10.0.18.165,22,ICMP,Normal,Low,8212,2.34,0,Nigeria,0,0
2026-02-14 10:01:00,78.131.33.193,10.0.16.42,443,HTTP,Port Scan,Medium,206,0.26,0,China,1,1
2026-02-14 10:15:00,25.146.242.70,10.0.7.14,22,UDP,Normal,Low,324,1.36,0,Russia,0,0
2026-02-14 10:24:00,109.174.163.124,10.0.14.23,21,TCP,Normal,Low,816,14.55,1,Brazil,0,0
2026-02-14 11:32:00,219.111.83.143,10.0.17.186,44144,TCP,Normal,Low,2750,10.33,0,USA,0,0
2026-02-14 12:19:00,8.195.115.135,10.0.15.176,8080,HTTPS,Normal,Low,7785,1.71,0,USA,0,0
2026-02-14 12:23:00,64.44.194.25,10.0.2.141,3389,HTTPS,Malware,Critical,26903,4.58,0,Russia,1,0
2026-02-14 12:23:00,38.220.172.85,10.0.1.110,53,TCP,Normal,Low,4468,3.83,0,India,0,0
2026-02-14 12:48:00,91.35.101.117,10.0.10.107,22,ICMP,DDoS,High,8667,3.24,0,UK,1,0
2026-02-14 12:52:00,92.23.252.67,10.0.19.148,22,HTTP,Normal,Low,485,0.99,0,Brazil,0,0
2026-02-14 13:14:00,86.154.79.59,10.0.3.208,443,ICMP,DDoS,High,270,0.0,0,UK,1,1
2026-02-14 14:23:00,85.217.38.244,10.0.14.150,22,ICMP,DDoS,High,5315,1.6,0,Nigeria,1,0
2026-02-14 15:11:00,130.11.58.124,10.0.18.124,8080,HTTPS,Normal,Low,3098,0.52,0,India,0,0
2026-02-14 15:14:00,183.45.30.161,10.0.9.196,25,HTTP,Normal,Low,27,0.54,0,Vietnam,0,0
2026-02-14 15:28:00,210.199.105.227,10.0.10.110,52726,HTTP,Normal,Low,361,1.83,0,USA,0,0
2026-02-14 15:42:00,80.75.129.208,10.0.8.5,22,TCP,Normal,Low,389,1.26,0,Vietnam,0,0
2026-02-14 15:57:00,185.68.42.6,10.0.5.44,8080,TCP,DDoS,High,749,4.78,0,India,1,1
2026-02-14 16:21:00,41.6.50.92,10.0.9.227,80,TCP,Normal,Low,1013,0.47,0,USA,0,0
2026-02-14 16:29:00,176.145.130.92,10.0.4.133,3306,HTTP,Port Scan,Medium,7213,2.9,0,Nigeria,1,1
2026-02-14 16:34:00,221.239.63.201,10.0.3.66,36772,TCP,Malware,Critical,672,0.62,0,China,1,1
2026-02-14 18:00:00,10.85.171.178,10.0.17.196,443,ICMP,Normal,Low,3731,1.88,0,India,0,0
2026-02-14 18:47:00,199.196.20.55,10.0.7.157,25,HTTP,Brute Force,High,732,3.33,0,Russia,1,1
2026-02-14 20:05:00,134.252.50.42,10.0.1.170,3306,TCP,Normal,Low,2033,9.24,0,China,0,0
2026-02-14 20:30:00,158.146.223.49,10.0.18.86,49283,TCP,Normal,Low,19416,1.61,1,India,0,0
2026-02-14 21:08:00,45.84.70.149,10.0.16.224,25,TCP,Normal,Low,661,0.54,0,India,0,0
2026-02-14 21:52:00,17.126.70.193,10.0.10.63,443,ICMP,Malware,Critical,1099,5.16,0,USA,1,0
2026-02-14 22:49:00,141.70.80.200,10.0.9.180,53,UDP,Normal,Low,1258,4.33,0,USA,0,0
2026-02-14 23:29:00,137.122.221.252,10.0.11.10,80,ICMP,SQL Injection,Critical,1408,1.43,0,USA,1,1
2026-02-15 00:11:00,15.60.176.97,10.0.7.234,3306,HTTP,Port Scan,Medium,55921,2.4,0,India,1,1
2026-02-15 01:07:00,141.114.64.220,10.0.15.7,25,TCP,Normal,Low,3792,4.43,0,USA,0,0
2026-02-15 01:17:00,114.55.247.209,10.0.8.97,80,HTTP,DDoS,High,1590,1.99,0,Russia,1,1
2026-02-15 01:21:00,152.243.94.93,10.0.0.129,25,HTTP,Malware,Critical,62,12.05,0,Netherlands,1,0
2026-02-15 01:39:00,30.195.168.50,10.0.2.143,22,HTTPS,Normal,Low,148,1.55,0,Vietnam,0,0
2026-02-15 02:15:00,162.81.181.249,10.0.2.90,3306,TCP,Normal,Low,1272,9.47,0,India,0,0
2026-02-15 02:20:00,97.14.184.4,10.0.19.230,22,HTTP,Normal,Low,780,2.92,0,Russia,0,0
2026-02-15 04:37:00,28.188.107.127,10.0.17.35,3389,HTTP,DDoS,High,1368,3.44,0,Nigeria,1,0
2026-02-15 04:59:00,128.139.241.45,10.0.9.192,53,UDP,Normal,Low,1466,3.2,0,India,0,0
2026-02-15 05:39:00,87.247.210.206,10.0.18.63,53,HTTP,DDoS,High,229,0.97,0,China,1,0
2026-02-15 07:03:00,165.102.219.15,10.0.7.33,443,TCP,Normal,Low,75330,4.47,0,Nigeria,0,0
2026-02-15 07:14:00,100.9.83.52,10.0.6.30,53,UDP,DDoS,High,53,3.68,0,Vietnam,1,0
2026-02-15 08:02:00,163.138.48.106,10.0.14.115,3389,HTTP,Normal,Low,6576,1.08,0,USA,0,0
2026-02-15 08:08:00,199.142.78.52,10.0.0.122,80,TCP,Normal,Low,11709,4.53,0,India,0,0
2026-02-15 08:15:00,197.97.196.103,10.0.12.200,21,HTTP,Normal,Low,115,6.5,0,India,0,0
2026-02-15 09:06:00,180.155.61.175,10.0.17.243,25,TCP,Normal,Low,53218,4.55,0,USA,0,0
2026-02-15 09:18:00,61.193.55.121,10.0.13.26,3389,UDP,Malware,Critical,590,4.53,0,USA,1,1
2026-02-15 09:28:00,161.195.165.213,10.0.3.48,25,TCP,Malware,Critical,1752,3.95,0,Russia,1,1
2026-02-15 10:38:00,50.209.144.103,10.0.9.31,443,ICMP,Normal,Low,984,2.35,0,Vietnam,0,0
2026-02-15 12:43:00,152.46.231.81,10.0.7.147,21,TCP,Normal,Low,1806,2.93,0,Russia,0,0
2026-02-15 13:25:00,21.223.184.182,10.0.19.99,3306,HTTP,Normal,Low,1753,4.86,0,Germany,0,0
2026-02-15 13:43:00,162.104.202.2,10.0.6.153,8080,HTTP,Normal,Low,3025,1.44,0,UK,0,0
2026-02-15 13:52:00,6.205.237.220,10.0.13.20,3306,HTTPS,Port Scan,Medium,730,5.23,0,China,1,1
2026-02-15 14:00:00,6.121.119.10,10.0.5.194,10686,UDP,Normal,Low,217,9.39,0,Russia,0,0
2026-02-15 14:57:00,168.188.11.246,10.0.17.220,25,HTTP,DDoS,High,278,0.75,0,Germany,1,1
2026-02-15 14:58:00,199.105.182.178,10.0.10.124,8080,UDP,Normal,Low,50,0.03,0,India,0,0
2026-02-15 15:02:00,136.121.177.159,10.0.14.171,53,TCP,Port Scan,Medium,815,1.36,0,China,1,1
2026-02-15 15:31:00,73.102.102.84,10.0.12.102,3306,HTTPS,Normal,Low,3219,8.83,0,China,0,0
2026-02-15 17:14:00,64.153.48.210,10.0.11.220,443,TCP,Normal,Low,504,4.14,0,Germany,0,0
2026-02-15 18:34:00,29.149.76.91,10.0.12.86,22,TCP,Normal,Low,4103,0.06,0,Germany,0,0
2026-02-15 18:40:00,72.60.59.143,10.0.18.112,53,UDP,DDoS,High,1447,2.1,0,Russia,1,0
2026-02-15 18:47:00,104.2.176.27,10.0.3.144,21,TCP,Normal,Low,2247,0.39,0,China,0,0
2026-02-15 19:43:00,112.127.99.160,10.0.14.29,21,UDP,Normal,Low,25175,10.82,0,USA,0,0
2026-02-15 21:22:00,217.164.167.19,10.0.12.199,80,UDP,Port Scan,Medium,795,2.13,0,UK,1,1
2026-02-15 22:03:00,36.190.251.75,10.0.14.109,21,HTTP,Normal,Low,205,1.42,0,China,0,0
2026-02-15 23:29:00,60.254.54.124,10.0.10.201,21,ICMP,Brute Force,High,1896,1.59,0,China,1,1
2026-02-16 00:36:00,64.85.65.113,10.0.8.29,13408,HTTP,Port Scan,Medium,14,6.31,0,Russia,1,1
2026-02-16 00:42:00,195.105.163.192,10.0.6.59,443,UDP,Normal,Low,14819,3.43,0,Vietnam,0,0
2026-02-16 01:09:00,168.120.80.105,10.0.4.83,52970,TCP,Malware,Critical,4237,8.78,0,Vietnam,1,1
2026-02-16 01:32:00,6.182.39.197,10.0.3.252,3306,HTTPS,Brute Force,High,2263,1.89,0,China,1,0
2026-02-16 01:40:00,58.210.249.20,10.0.13.217,3306,HTTP,Normal,Low,117,5.13,0,China,0,0
2026-02-16 02:40:00,136.169.21.109,10.0.19.238,22,TCP,Normal,Low,1138,2.54,0,UK,0,0
2026-02-16 03:24:00,11.186.94.131,10.0.17.121,80,UDP,Normal,Low,56,3.7,0,Germany,0,0
2026-02-16 03:53:00,127.16.181.128,10.0.1.173,443,ICMP,Phishing,Medium,1030,0.1,0,Russia,1,1
2026-02-16 04:09:00,152.52.63.57,10.0.4.212,21,HTTPS,Normal,Low,485,0.47,0,Germany,0,0
2026-02-16 04:22:00,68.25.25.153,10.0.13.190,80,ICMP,Normal,Low,498,8.4,0,China,0,0
2026-02-16 05:17:00,171.245.149.3,10.0.11.21,53,HTTPS,Phishing,Medium,24502,0.75,0,India,1,1
2026-02-16 05:25:00,22.251.189.55,10.0.3.123,25,UDP,Phishing,Medium,1326,7.91,0,Russia,1,1
2026-02-16 07:41:00,212.109.94.232,10.0.9.58,443,HTTP,DDoS,High,5638,0.8,0,Russia,1,1
2026-02-16 08:21:00,133.33.238.0,10.0.9.230,25,ICMP,DDoS,High,158,4.49,0,China,1,1
2026-02-16 09:26:00,2.90.15.4,10.0.11.180,443,HTTP,Normal,Low,29,3.08,0,Nigeria,0,0
2026-02-16 09:37:00,114.53.97.205,10.0.1.9,53,UDP,Phishing,Medium,417,0.38,0,USA,1,1
2026-02-16 10:21:00,203.77.17.235,10.0.7.65,25300,HTTPS,Normal,Low,296,1.16,0,China,0,0
2026-02-16 12:00:00,166.173.93.231,10.0.5.77,80,TCP,Normal,Low,10052,0.26,0,Germany,0,0
2026-02-16 12:11:00,163.250.83.83,10.0.4.9,80,TCP,Normal,Low,272,22.06,0,Brazil,0,0
2026-02-16 12:38:00,88.47.159.130,10.0.12.89,21,UDP,Brute Force,High,10674,1.71,0,USA,1,1
2026-02-16 14:57:00,85.213.73.126,10.0.14.188,3306,HTTPS,Phishing,Medium,19,0.97,0,USA,1,0
2026-02-16 15:47:00,92.30.75.44,10.0.12.28,22,TCP,Port Scan,Medium,2206,12.99,0,Germany,1,1
2026-02-16 15:50:00,199.19.1.209,10.0.11.58,3306,TCP,Normal,Low,22188,2.35,0,Germany,0,0
2026-02-16 16:30:00,43.169.2.208,10.0.14.192,8080,TCP,Normal,Low,151,5.35,1,Brazil,0,0
2026-02-16 16:59:00,187.10.68.137,10.0.2.143,3389,TCP,Normal,Low,1069,8.91,0,Russia,0,0
2026-02-16 17:12:00,125.105.234.14,10.0.0.246,53,TCP,DDoS,High,1111,5.33,0,Vietnam,1,1
2026-02-16 17:13:00,183.235.237.42,10.0.3.106,22,TCP,Normal,Low,617,3.58,0,India,0,0
2026-02-16 17:28:00,1.44.6.125,10.0.8.68,22,HTTPS,Normal,Low,859,1.64,0,Germany,0,0
2026-02-16 17:57:00,141.60.165.251,10.0.11.10,22,TCP,Normal,Low,1815,7.76,0,Nigeria,0,0
2026-02-16 18:15:00,84.30.211.90,10.0.17.61,443,TCP,Port Scan,Medium,2722,0.21,0,UK,1,1
2026-02-16 18:43:00,129.155.58.117,10.0.9.199,443,ICMP,Normal,Low,4901,8.24,0,China,0,0
2026-02-16 18:48:00,96.20.80.220,10.0.15.214,443,TCP,DDoS,High,7398,1.71,0,India,1,1
2026-02-16 19:14:00,93.94.58.231,10.0.17.152,53,HTTP,Normal,Low,512,7.29,0,India,0,0
2026-02-16 19:38:00,118.254.159.148,10.0.13.245,3389,TCP,Normal,Low,855,1.52,0,USA,0,0
2026-02-16 20:37:00,46.89.78.126,10.0.12.53,3389,HTTP,Normal,Low,987,4.98,0,Nigeria,0,0
2026-02-16 21:13:00,61.95.3.64,10.0.11.141,3306,HTTP,Normal,Low,199,0.93,0,USA,0,0
2026-02-16 21:23:00,28.214.203.79,10.0.15.206,3389,HTTPS,Port Scan,Medium,142,0.85,0,Germany,1,1
2026-02-16 22:14:00,65.56.162.179,10.0.0.179,21,TCP,DDoS,High,185,2.36,0,USA,1,0
2026-02-16 22:22:00,89.218.73.93,10.0.3.149,22,HTTP,DDoS,High,321,0.52,2,China,1,1
2026-02-16 22:46:00,25.207.40.4,10.0.3.192,53,HTTPS,Normal,Low,65,13.4,0,USA,0,0
2026-02-16 23:29:00,202.219.210.122,10.0.16.108,53,HTTPS,SQL Injection,Critical,2574,3.58,0,China,1,1
2026-02-17 00:07:00,138.165.185.55,10.0.6.172,443,UDP,Normal,Low,138,8.19,0,Germany,0,0
2026-02-17 00:16:00,143.82.101.254,10.0.5.234,443,HTTPS,Port Scan,Medium,1003,5.5,0,India,1,1
2026-02-17 01:04:00,150.118.117.3,10.0.19.111,22,UDP,Normal,Low,855,3.43,0,India,0,0
2026-02-17 02:09:00,222.151.114.182,10.0.18.249,8080,UDP,DDoS,High,160,0.94,0,India,1,0
2026-02-17 02:13:00,101.201.77.190,10.0.10.197,443,TCP,Normal,Low,2598,4.99,0,India,0,0
2026-02-17 02:30:00,58.100.190.138,10.0.2.249,8080,TCP,Normal,Low,593,6.0,0,Russia,0,0
2026-02-17 03:07:00,115.215.193.19,10.0.12.25,21,TCP,Port Scan,Medium,473,1.57,1,Vietnam,1,0
2026-02-17 03:23:00,92.230.188.207,10.0.18.152,3389,HTTPS,Normal,Low,52,3.67,0,Germany,0,0
2026-02-17 03:24:00,26.250.253.94,10.0.1.200,22,HTTPS,Port Scan,Medium,24,0.14,0,China,1,0
2026-02-17 03:25:00,69.143.38.96,10.0.9.51,21,HTTPS,Normal,Low,1763,1.32,1,Brazil,0,0
2026-02-17 03:39:00,215.155.123.77,10.0.9.199,22,UDP,Normal,Low,898,3.98,0,Vietnam,0,0
2026-02-17 03:43:00,199.135.68.92,10.0.5.246,3306,TCP,Normal,Low,177,10.45,0,India,0,0
2026-02-17 04:18:00,18.15.51.196,10.0.19.159,21,ICMP,Normal,Low,610,2.92,0,USA,0,0
2026-02-17 04:18:00,157.118.93.227,10.0.12.134,3306,TCP,Normal,Low,60696,1.24,0,India,0,0
2026-02-17 04:31:00,48.94.216.65,10.0.13.125,443,UDP,Normal,Low,31201,1.7,0,Brazil,0,0
2026-02-17 04:38:00,174.89.238.185,10.0.18.74,9911,HTTP,Malware,Critical,2570,2.15,0,Brazil,1,0
2026-02-17 04:44:00,82.232.120.175,10.0.12.119,25,TCP,Normal,Low,1725,5.52,0,Germany,0,0
2026-02-17 04:45:00,35.156.221.176,10.0.0.120,22,TCP,Normal,Low,250,4.41,0,India,0,0
2026-02-17 05:02:00,16.230.171.194,10.0.4.198,22,HTTP,Port Scan,Medium,9719,1.17,0,USA,1,1
2026-02-17 06:12:00,45.176.221.112,10.0.18.192,25,HTTPS,Port Scan,Medium,155,1.6,0,India,1,1
2026-02-17 06:59:00,159.64.103.136,10.0.11.149,443,UDP,DDoS,High,1278,5.0,0,USA,1,1
2026-02-17 08:28:00,221.133.52.209,10.0.9.47,25,HTTPS,Port Scan,Medium,286,3.51,0,Russia,1,1
2026-02-17 08:43:00,51.230.26.200,10.0.13.66,53,ICMP,Normal,Low,15123,6.49,0,India,0,0
2026-02-17 09:14:00,128.119.41.101,10.0.0.13,443,TCP,Normal,Low,3008,2.78,0,Germany,0,0
2026-02-17 09:30:00,138.154.183.134,10.0.16.29,53,HTTPS,DDoS,High,25612,3.7,0,China,1,1
2026-02-17 09:35:00,24.241.85.47,10.0.13.147,8080,UDP,Normal,Low,3580,0.78,0,UK,0,0
2026-02-17 09:59:00,179.54.56.3,10.0.16.81,3389,TCP,Phishing,Medium,3043,0.94,0,UK,1,1
2026-02-17 10:46:00,68.175.152.99,10.0.6.62,3306,TCP,Port Scan,Medium,3585,4.11,0,Germany,1,1
2026-02-17 11:15:00,221.144.190.233,10.0.7.151,80,TCP,Malware,Critical,139,1.76,0,USA,1,1
2026-02-17 11:48:00,113.183.185.43,10.0.16.86,35694,TCP,Port Scan,Medium,109,10.67,0,Russia,1,1
2026-02-17 12:21:00,166.147.168.185,10.0.11.28,22,TCP,Port Scan,Medium,1165,6.53,0,China,1,1
2026-02-17 12:31:00,19.61.159.49,10.0.17.45,8080,HTTPS,Phishing,Medium,9552,0.63,0,India,1,1
2026-02-17 12:48:00,185.155.207.128,10.0.7.244,25,ICMP,Normal,Low,1191,6.86,0,China,0,0
2026-02-17 13:55:00,174.224.186.64,10.0.2.54,4728,TCP,DDoS,High,451,0.51,0,Brazil,1,1
2026-02-17 14:05:00,211.204.82.76,10.0.11.128,3389,ICMP,Normal,Low,1340,0.02,0,India,0,0
2026-02-17 15:32:00,114.159.203.44,10.0.15.90,443,UDP,Normal,Low,3236,9.42,0,China,0,0
2026-02-17 15:39:00,110.155.70.143,10.0.13.101,22,TCP,DDoS,High,901,1.89,0,Brazil,1,1
2026-02-17 15:42:00,89.1.158.55,10.0.14.18,80,UDP,Normal,Low,411365,0.6,0,India,0,0
2026-02-17 17:19:00,177.36.249.45,10.0.15.56,443,HTTPS,Port Scan,Medium,6386,2.78,0,China,1,1
2026-02-17 19:19:00,68.178.225.176,10.0.1.225,8080,UDP,Normal,Low,596,6.51,0,Brazil,0,0
2026-02-17 19:38:00,116.142.66.96,10.0.13.10,25,TCP,Normal,Low,21,0.76,0,Russia,0,0
2026-02-17 21:55:00,62.11.220.37,10.0.6.86,53,TCP,Normal,Low,53,4.56,0,China,0,0
2026-02-17 22:39:00,95.83.163.86,10.0.16.173,3306,UDP,DDoS,High,282,11.64,0,China,1,1
2026-02-18 00:06:00,24.101.171.104,10.0.3.6,80,HTTPS,Port Scan,Medium,2178,1.23,0,China,1,1
2026-02-18 00:18:00,40.49.119.112,10.0.9.118,8080,TCP,DDoS,High,1774,9.13,0,USA,1,1
2026-02-18 01:12:00,164.142.180.61,10.0.15.94,22,HTTPS,Normal,Low,5987,0.92,0,Russia,0,0
2026-02-18 01:20:00,125.14.155.130,10.0.19.54,8080,HTTPS,DDoS,High,144,0.14,0,Nigeria,1,1
2026-02-18 01:42:00,183.137.120.43,10.0.16.193,8080,UDP,Normal,Low,104,0.52,0,China,0,0
2026-02-18 02:19:00,167.122.101.254,10.0.0.203,8080,TCP,SQL Injection,Critical,9665,2.47,1,India,1,1
2026-02-18 02:21:00,150.242.204.20,10.0.0.157,8080,UDP,Normal,Low,242,4.07,0,India,0,0
2026-02-18 03:36:00,205.129.47.205,10.0.16.187,3306,UDP,Normal,Low,178,1.81,0,Russia,0,0
2026-02-18 03:48:00,217.132.201.156,10.0.18.111,80,ICMP,Malware,Critical,754,17.6,0,Russia,1,0
2026-02-18 05:18:00,12.85.221.116,10.0.9.140,53,TCP,Normal,Low,14701,0.82,0,China,0,0
2026-02-18 07:13:00,163.143.50.180,10.0.2.76,8080,HTTPS,Normal,Low,10192,1.74,1,Russia,0,0
2026-02-18 07:22:00,30.19.81.212,10.0.3.7,80,HTTP,Normal,Low,4858,7.37,0,Russia,0,0
2026-02-18 08:11:00,7.93.187.222,10.0.12.238,3389,UDP,Port Scan,Medium,1400,5.35,0,Netherlands,1,0
2026-02-18 08:37:00,121.108.13.79,10.0.5.92,8080,HTTPS,Brute Force,High,45,2.86,1,India,1,1
2026-02-18 09:10:00,68.2.225.61,10.0.14.31,22,UDP,Phishing,Medium,2864,0.4,0,USA,1,1
2026-02-18 09:14:00,142.32.247.100,10.0.4.168,25,HTTPS,Port Scan,Medium,4166,2.56,0,India,1,1
2026-02-18 09:31:00,212.132.250.151,10.0.9.34,3306,TCP,Normal,Low,133,1.34,0,India,0,0
2026-02-18 10:04:00,127.81.161.156,10.0.11.143,53,TCP,Port Scan,Medium,151,2.68,0,Russia,1,1
2026-02-18 10:23:00,118.222.116.233,10.0.6.212,22,TCP,Malware,Critical,962,1.32,0,USA,1,1
2026-02-18 10:28:00,144.21.46.16,10.0.0.159,21,HTTP,Normal,Low,1825,1.81,0,Nigeria,0,0
2026-02-18 10:39:00,206.237.161.112,10.0.7.219,443,ICMP,Normal,Low,4928,1.53,0,India,0,0
2026-02-18 12:05:00,71.32.2.27,10.0.0.126,22,TCP,Normal,Low,5883,3.16,0,Germany,0,0
2026-02-18 12:10:00,208.136.76.146,10.0.9.39,39568,ICMP,Brute Force,High,422,1.98,0,China,1,1
2026-02-18 12:17:00,94.206.169.155,10.0.19.3,3389,TCP,DDoS,High,185,0.26,0,Vietnam,1,1
2026-02-18 12:34:00,32.35.151.170,10.0.6.199,3389,TCP,Normal,Low,4789,0.9,0,UK,0,0
2026-02-18 12:45:00,113.145.131.83,10.0.0.237,25,HTTPS,Normal,Low,29,0.36,0,Germany,0,0
2026-02-18 13:41:00,71.181.21.190,10.0.14.37,3306,UDP,Normal,Low,1079,16.61,0,Netherlands,0,0
2026-02-18 13:59:00,71.107.233.85,10.0.9.151,443,HTTP,Normal,Low,1111,19.54,0,UK,0,0
2026-02-18 14:08:00,136.75.38.59,10.0.16.188,25,TCP,Malware,Critical,344,11.26,0,Germany,1,1
2026-02-18 14:35:00,176.227.189.183,10.0.10.213,21,TCP,Normal,Low,243,0.97,0,USA,0,0
2026-02-18 14:43:00,109.0.10.177,10.0.8.38,3389,UDP,Malware,Critical,2451,3.27,0,China,1,1
2026-02-18 14:55:00,50.147.27.141,10.0.11.8,53,HTTP,Normal,Low,1047,1.58,0,USA,0,0
2026-02-18 16:18:00,120.167.220.81,10.0.14.242,38700,HTTP,Port Scan,Medium,737,0.63,0,USA,1,1
2026-02-18 16:55:00,196.59.189.127,10.0.0.253,3306,UDP,Malware,Critical,173,0.32,0,Germany,1,1
2026-02-18 17:05:00,14.129.166.54,10.0.11.69,3306,HTTPS,Brute Force,High,808,7.76,0,Germany,1,1
2026-02-18 17:07:00,44.120.216.192,10.0.10.80,22,UDP,Port Scan,Medium,5705,0.93,0,Russia,1,1
